   0.0000000e+00   2.3025851e+01
   3.3333333e-02   2.1154589e+01
   6.6666667e-02   1.9283328e+01
   1.0000000e-01   1.7412077e+01
   1.3333333e-01   1.5540892e+01
   1.6666667e-01   1.3670383e+01
   2.0000000e-01   1.1805705e+01
   2.3333333e-01   9.9619598e+00
   2.6666667e-01   8.2054546e+00
   3.0000000e-01   6.8679565e+00
   3.3333333e-01   6.3287202e+00
   3.6666667e-01   6.2091543e+00
   4.0000000e-01   6.1884108e+00
   4.3333333e-01   6.1850861e+00
   4.6666667e-01   6.1845678e+00
   5.0000000e-01   6.1844885e+00
   5.3333333e-01   6.1844771e+00
   5.6666667e-01   6.1844762e+00
   6.0000000e-01   6.1844770e+00
   6.3333333e-01   6.1844780e+00
   6.6666667e-01   6.1844790e+00
   7.0000000e-01   6.1844800e+00
   7.3333333e-01   6.1844811e+00
   7.6666667e-01   6.1844821e+00
   8.0000000e-01   6.1844832e+00
   8.3333333e-01   6.1844842e+00
   8.6666667e-01   6.1844853e+00
   9.0000000e-01   6.1844863e+00
   9.3333333e-01   6.1844873e+00
   9.6666667e-01   6.1844884e+00
   1.0000000e+00   6.1844894e+00
