   0.0000000e+00   1.0000000e+10
   3.3333333e-02   1.5392927e+09
   6.6666667e-02   2.3694252e+08
   1.0000000e-01   3.6472780e+07
   1.3333333e-01   5.6146503e+06
   1.6666667e-01   8.6489918e+05
   2.0000000e-01   1.3400237e+05
   2.3333333e-01   2.1191759e+04
   2.6666667e-01   3.6477763e+03
   3.0000000e-01   9.4476252e+02
   3.3333333e-01   5.3305777e+02
   3.6666667e-01   4.5113194e+02
   4.0000000e-01   4.1892340e+02
   4.3333333e-01   3.9438571e+02
   4.6666667e-01   3.7100167e+02
   5.0000000e-01   3.4778748e+02
   5.3333333e-01   3.2459797e+02
   5.6666667e-01   3.0141201e+02
   6.0000000e-01   2.7822654e+02
   6.3333333e-01   2.5504111e+02
   6.6666667e-01   2.3185568e+02
   7.0000000e-01   2.0867022e+02
   7.3333333e-01   1.8548473e+02
   7.6666667e-01   1.6229923e+02
   8.0000000e-01   1.3911370e+02
   8.3333333e-01   1.1592814e+02
   8.6666667e-01   9.2742560e+01
   9.0000000e-01   6.9556956e+01
   9.3333333e-01   4.6371329e+01
   9.6666667e-01   2.3185676e+01
   1.0000000e+00   1.0772831e-13
