   0.0000000e+00   1.0000000e+10
   1.0101010e-02   5.6719670e+09
   2.0202020e-02   3.2171209e+09
   3.0303030e-02   1.8247404e+09
   4.0404040e-02   1.0349868e+09
   5.0505051e-02   5.8704128e+08
   6.0606061e-02   3.3296805e+08
   7.0707071e-02   1.8885856e+08
   8.0808081e-02   1.0712015e+08
   9.0909091e-02   6.0758386e+07
   1.0101010e-01   3.4462146e+07
   1.1111111e-01   1.9546998e+07
   1.2121212e-01   1.1087160e+07
   1.3131313e-01   6.2887410e+06
   1.4141414e-01   3.5670449e+06
   1.5151515e-01   2.0232221e+06
   1.6161616e-01   1.1474196e+06
   1.7171717e-01   6.5040069e+05
   1.8181818e-01   3.6802367e+05
   1.9191919e-01   2.0703435e+05
   2.0202020e-01   1.1427115e+05
   2.1212121e-01   5.9116322e+04
   2.2222222e-01   2.3408902e+04
   2.3232323e-01  -4.4792030e+03
   2.4242424e-01  -3.3267063e+04
   2.5252525e-01  -7.1037456e+04
   2.6262626e-01  -1.2633050e+05
   2.7272727e-01  -2.0738352e+05
   2.8282828e-01  -3.1842827e+05
   2.9292929e-01  -4.5389247e+05
   3.0303030e-01  -5.9630369e+05
   3.1313131e-01  -7.2396724e+05
   3.2323232e-01  -8.2298886e+05
   3.3333333e-01  -8.9157582e+05
   3.4343434e-01  -9.3550111e+05
   3.5353535e-01  -9.6226483e+05
   3.6363636e-01  -9.7808952e+05
   3.7373737e-01  -9.8728375e+05
   3.8383838e-01  -9.9257276e+05
   3.9393939e-01  -9.9559887e+05
   4.0404040e-01  -9.9732582e+05
   4.1414141e-01  -9.9831080e+05
   4.2424242e-01  -9.9887330e+05
   4.3434343e-01  -9.9919564e+05
   4.4444444e-01  -9.9938159e+05
   4.5454545e-01  -9.9949013e+05
   4.6464646e-01  -9.9955474e+05
   4.7474747e-01  -9.9959444e+05
   4.8484848e-01  -9.9961999e+05
   4.9494949e-01  -9.9963753e+05
   5.0505051e-01  -9.9965052e+05
   5.1515152e-01  -9.9966093e+05
   5.2525253e-01  -9.9966987e+05
   5.3535354e-01  -9.9967799e+05
   5.4545455e-01  -9.9968563e+05
   5.5555556e-01  -9.9969301e+05
   5.6565657e-01  -9.9970024e+05
   5.7575758e-01  -9.9970738e+05
   5.8585859e-01  -9.9971447e+05
   5.9595960e-01  -9.9972154e+05
   6.0606061e-01  -9.9972859e+05
   6.1616162e-01  -9.9973563e+05
   6.2626263e-01  -9.9974266e+05
   6.3636364e-01  -9.9974969e+05
   6.4646465e-01  -9.9975673e+05
   6.5656566e-01  -9.9976375e+05
   6.6666667e-01  -9.9977078e+05
   6.7676768e-01  -9.9977781e+05
   6.8686869e-01  -9.9978484e+05
   6.9696970e-01  -9.9979187e+05
   7.0707071e-01  -9.9979890e+05
   7.1717172e-01  -9.9980593e+05
   7.2727273e-01  -9.9981296e+05
   7.3737374e-01  -9.9981998e+05
   7.4747475e-01  -9.9982701e+05
   7.5757576e-01  -9.9983404e+05
   7.6767677e-01  -9.9984107e+05
   7.7777778e-01  -9.9984810e+05
   7.8787879e-01  -9.9985513e+05
   7.9797980e-01  -9.9986215e+05
   8.0808081e-01  -9.9986918e+05
   8.1818182e-01  -9.9987621e+05
   8.2828283e-01  -9.9988324e+05
   8.3838384e-01  -9.9989027e+05
   8.4848485e-01  -9.9989730e+05
   8.5858586e-01  -9.9990433e+05
   8.6868687e-01  -9.9991135e+05
   8.7878788e-01  -9.9991838e+05
   8.8888889e-01  -9.9992541e+05
   8.9898990e-01  -9.9993244e+05
   9.0909091e-01  -9.9993947e+05
   9.1919192e-01  -9.9994650e+05
   9.2929293e-01  -9.9995352e+05
   9.3939394e-01  -9.9996055e+05
   9.4949495e-01  -9.9996758e+05
   9.5959596e-01  -9.9997461e+05
   9.6969697e-01  -9.9998164e+05
   9.7979798e-01  -9.9998867e+05
   9.8989899e-01  -9.9999570e+05
   1.0000000e+00  -1.0000027e+06
