   2.1000000e+01   5.6358251e-03
   4.1000000e+01   5.6434323e-03
   6.1000000e+01   5.6450220e-03
   8.1000000e+01   5.6455779e-03
   1.0100000e+02   5.6458342e-03
   1.2100000e+02   5.6459731e-03
   1.4100000e+02   5.6460567e-03
   1.6100000e+02   5.6461110e-03
   1.8100000e+02   5.6461482e-03
   2.0100000e+02   5.6461747e-03
   2.2100000e+02   5.6461944e-03
   2.4100000e+02   5.6462094e-03
   2.6100000e+02   5.6462210e-03
   2.8100000e+02   5.6462302e-03
   3.0100000e+02   5.6462377e-03
   3.2100000e+02   5.6462438e-03
   3.4100000e+02   5.6462488e-03
   3.6100000e+02   5.6462530e-03
   3.8100000e+02   5.6462566e-03
   4.0100000e+02   5.6462597e-03
