   1.1000000e+01   9.3049713e-02
   2.1000000e+01   2.6758855e-02
   3.1000000e+01   1.1127745e-02
   4.1000000e+01   6.1068966e-03
   5.1000000e+01   3.8866070e-03
   6.1000000e+01   2.6937498e-03
   7.1000000e+01   1.9769106e-03
   8.1000000e+01   1.5124812e-03
   9.0000000e+01   1.2035112e-03
   1.0100000e+02   9.6715110e-04
