   0.0000000e+00   1.0000000e+01
   1.0101010e-02   9.7537337e+00
   2.0202020e-02   9.5074674e+00
   3.0303030e-02   9.2612011e+00
   4.0404040e-02   9.0149348e+00
   5.0505051e-02   8.7686686e+00
   6.0606061e-02   8.5224026e+00
   7.0707071e-02   8.2761367e+00
   8.0808081e-02   8.0298712e+00
   9.0909091e-02   7.7836062e+00
   1.0101010e-01   7.5373423e+00
   1.1111111e-01   7.2910801e+00
   1.2121212e-01   7.0448203e+00
   1.3131313e-01   6.7985637e+00
   1.4141414e-01   6.5523086e+00
   1.5151515e-01   6.3060436e+00
   1.6161616e-01   6.0597223e+00
   1.7171717e-01   5.8131810e+00
   1.8181818e-01   5.5658758e+00
   1.9191919e-01   5.3160424e+00
   2.0202020e-01   5.0579366e+00
   2.1212121e-01   4.7717074e+00
   2.2222222e-01   4.3693810e+00
   2.3232323e-01   3.6512007e+00
   2.4242424e-01   4.5220145e+00
   2.5252525e-01   4.8514874e+00
   2.6262626e-01   5.1015082e+00
   2.7272727e-01   5.3167742e+00
   2.8282828e-01   5.5030116e+00
   2.9292929e-01   5.6569530e+00
   3.0303030e-01   5.7754675e+00
   3.1313131e-01   5.8597189e+00
   3.2323232e-01   5.9153940e+00
   3.3333333e-01   5.9501583e+00
   3.4343434e-01   5.9710443e+00
   3.5353535e-01   5.9832946e+00
   3.6363636e-01   5.9903786e+00
   3.7373737e-01   5.9944420e+00
   3.8383838e-01   5.9967624e+00
   3.9393939e-01   5.9980844e+00
   4.0404040e-01   5.9988371e+00
   4.1414141e-01   5.9992658e+00
   4.2424242e-01   5.9995104e+00
   4.3434343e-01   5.9996505e+00
   4.4444444e-01   5.9997313e+00
   4.5454545e-01   5.9997785e+00
   4.6464646e-01   5.9998066e+00
   4.7474747e-01   5.9998238e+00
   4.8484848e-01   5.9998349e+00
   4.9494949e-01   5.9998426e+00
   5.0505051e-01   5.9998482e+00
   5.1515152e-01   5.9998527e+00
   5.2525253e-01   5.9998566e+00
   5.3535354e-01   5.9998601e+00
   5.4545455e-01   5.9998635e+00
   5.5555556e-01   5.9998667e+00
   5.6565657e-01   5.9998698e+00
   5.7575758e-01   5.9998729e+00
   5.8585859e-01   5.9998760e+00
   5.9595960e-01   5.9998790e+00
   6.0606061e-01   5.9998821e+00
   6.1616162e-01   5.9998852e+00
   6.2626263e-01   5.9998882e+00
   6.3636364e-01   5.9998913e+00
   6.4646465e-01   5.9998943e+00
   6.5656566e-01   5.9998974e+00
   6.6666667e-01   5.9999004e+00
   6.7676768e-01   5.9999035e+00
   6.8686869e-01   5.9999065e+00
   6.9696970e-01   5.9999096e+00
   7.0707071e-01   5.9999127e+00
   7.1717172e-01   5.9999157e+00
   7.2727273e-01   5.9999188e+00
   7.3737374e-01   5.9999218e+00
   7.4747475e-01   5.9999249e+00
   7.5757576e-01   5.9999279e+00
   7.6767677e-01   5.9999310e+00
   7.7777778e-01   5.9999340e+00
   7.8787879e-01   5.9999371e+00
   7.9797980e-01   5.9999401e+00
   8.0808081e-01   5.9999432e+00
   8.1818182e-01   5.9999462e+00
   8.2828283e-01   5.9999493e+00
   8.3838384e-01   5.9999523e+00
   8.4848485e-01   5.9999554e+00
   8.5858586e-01   5.9999584e+00
   8.6868687e-01   5.9999615e+00
   8.7878788e-01   5.9999646e+00
   8.8888889e-01   5.9999676e+00
   8.9898990e-01   5.9999707e+00
   9.0909091e-01   5.9999737e+00
   9.1919192e-01   5.9999768e+00
   9.2929293e-01   5.9999798e+00
   9.3939394e-01   5.9999829e+00
   9.4949495e-01   5.9999859e+00
   9.5959596e-01   5.9999890e+00
   9.6969697e-01   5.9999920e+00
   9.7979798e-01   5.9999951e+00
   9.8989899e-01   5.9999981e+00
   1.0000000e+00   6.0000012e+00
